"學號","院別碼","學院名","系所碼","系所名","score","入學管道碼","入學管道"
410520183,"DG","醫學院","95","臨床心理學系",87,"B6C","繁星推薦一般考生"
410520195,"DG","醫學院","95","臨床心理學系",79,"B6D","繁星推薦原住民"
410520200,"DG","醫學院","95","臨床心理學系",81,"B6C","繁星推薦一般考生"
410520212,"DG","醫學院","95","臨床心理學系",89,"B2D","申請入學學士班"
410520224,"DG","醫學院","95","臨床心理學系",82,"B2D","申請入學學士班"
410520248,"DG","醫學院","95","臨床心理學系",83,"B2D","申請入學學士班"
410520250,"DG","醫學院","95","臨床心理學系",80,"B2D","申請入學學士班"
410520262,"DG","醫學院","95","臨床心理學系",82,"B2D","申請入學學士班"
410520274,"DG","醫學院","95","臨床心理學系",88,"B2D","申請入學學士班"
410520286,"DG","醫學院","95","臨床心理學系",83,"B2D","申請入學學士班"
410520298,"DG","醫學院","95","臨床心理學系",82,"B2D","申請入學學士班"
410520303,"DG","醫學院","95","臨床心理學系",91,"B2D","申請入學學士班"
410520315,"DG","醫學院","95","臨床心理學系",73,"B2D","申請入學學士班"
410520327,"DG","醫學院","95","臨床心理學系",82,"B2D","申請入學學士班"
410520339,"DG","醫學院","95","臨床心理學系",80,"B2D","申請入學學士班"
410520341,"DG","醫學院","95","臨床心理學系",89,"B2D","申請入學學士班"
410520353,"DG","醫學院","95","臨床心理學系",92,"B2D","申請入學學士班"
410520365,"DG","醫學院","95","臨床心理學系",87,"B2D","申請入學學士班"
410520377,"DG","醫學院","95","臨床心理學系",84,"B2D","申請入學學士班"
410520389,"DG","醫學院","95","臨床心理學系",79,"B2D","申請入學學士班"
410520391,"DG","醫學院","95","臨床心理學系",80,"B2D","申請入學學士班"
410520406,"DG","醫學院","95","臨床心理學系",81,"B1D","學士班指考"
410520418,"DG","醫學院","95","臨床心理學系",85,"B2D","申請入學學士班"
410520420,"DG","醫學院","95","臨床心理學系",78,"B2D","申請入學學士班"
410520432,"DG","醫學院","95","臨床心理學系",87,"B2D","申請入學學士班"
410520444,"DG","醫學院","95","臨床心理學系",76,"B2D","申請入學學士班"
410520456,"DG","醫學院","95","臨床心理學系",83,"B2D","申請入學學士班"
410520468,"DG","醫學院","95","臨床心理學系",70,"B2D","申請入學學士班"
410520470,"DG","醫學院","95","臨床心理學系",85,"B2D","申請入學學士班"
410520494,"DG","醫學院","95","臨床心理學系",71,"B2D","申請入學學士班"
410520509,"DG","醫學院","95","臨床心理學系",89,"B2D","申請入學學士班"
410520511,"DG","醫學院","95","臨床心理學系",81,"B2D","申請入學學士班"
410520523,"DG","醫學院","95","臨床心理學系",80,"B2D","申請入學學士班"
410520535,"DG","醫學院","95","臨床心理學系",81,"B2E","申請入學原住民"
410520547,"DG","醫學院","95","臨床心理學系",84,"B3A","分發入學僑生"
410520559,"DG","醫學院","95","臨床心理學系",84,"B1D","學士班指考"
410520561,"DG","醫學院","95","臨床心理學系",85,"B1D","學士班指考"
410520573,"DG","醫學院","95","臨床心理學系",86,"B1D","學士班指考"
410520597,"DG","醫學院","95","臨床心理學系",58,"B1D","學士班指考"
410520602,"DG","醫學院","95","臨床心理學系",83,"B1D","學士班指考"
410520614,"DG","醫學院","95","臨床心理學系",74,"B1D","學士班指考"
410520626,"DG","醫學院","95","臨床心理學系",90,"B1D","學士班指考"
410520638,"DG","醫學院","95","臨床心理學系",66,"B1D","學士班指考"
410520652,"DG","醫學院","95","臨床心理學系",85,"B1D","學士班指考"
410520676,"DG","醫學院","95","臨床心理學系",85,"B1D","學士班指考"
410520688,"DG","醫學院","95","臨床心理學系",84,"B1D","學士班指考"
410520690,"DG","醫學院","95","臨床心理學系",86,"B1D","學士班指考"
410520717,"DG","醫學院","95","臨床心理學系",75,"B1D","學士班指考"
410520729,"DG","醫學院","95","臨床心理學系",92,"B1D","學士班指考"
410530011,"DG","醫學院","96","職能治療學系",84,"B3A","分發入學僑生"
410530035,"DG","醫學院","96","職能治療學系",77,"B2A","申請入學僑生"
410530059,"DG","醫學院","96","職能治療學系",79,"B3A","分發入學僑生"
410530061,"DG","醫學院","96","職能治療學系",88,"B6C","繁星推薦一般考生"
410530073,"DG","醫學院","96","職能治療學系",87,"B6C","繁星推薦一般考生"
410530085,"DG","醫學院","96","職能治療學系",88,"B6C","繁星推薦一般考生"
410530097,"DG","醫學院","96","職能治療學系",83,"B6C","繁星推薦一般考生"
410530102,"DG","醫學院","96","職能治療學系",85,"B6C","繁星推薦一般考生"
410530114,"DG","醫學院","96","職能治療學系",88,"B6C","繁星推薦一般考生"
410530126,"DG","醫學院","96","職能治療學系",88,"B6C","繁星推薦一般考生"
410530138,"DG","醫學院","96","職能治療學系",85,"B6C","繁星推薦一般考生"
410530140,"DG","醫學院","96","職能治療學系",93,"B2D","申請入學學士班"
410530152,"DG","醫學院","96","職能治療學系",89,"B2D","申請入學學士班"
410530164,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530176,"DG","醫學院","96","職能治療學系",90,"B2D","申請入學學士班"
410530188,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530190,"DG","醫學院","96","職能治療學系",90,"B2D","申請入學學士班"
410530205,"DG","醫學院","96","職能治療學系",90,"B2D","申請入學學士班"
410530217,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530229,"DG","醫學院","96","職能治療學系",89,"B2D","申請入學學士班"
410530231,"DG","醫學院","96","職能治療學系",80,"B2D","申請入學學士班"
410530243,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530255,"DG","醫學院","96","職能治療學系",85,"B2D","申請入學學士班"
410530267,"DG","醫學院","96","職能治療學系",89,"B2D","申請入學學士班"
410530279,"DG","醫學院","96","職能治療學系",81,"B2D","申請入學學士班"
410530281,"DG","醫學院","96","職能治療學系",87,"B2D","申請入學學士班"
410530293,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530308,"DG","醫學院","96","職能治療學系",82,"B2D","申請入學學士班"
410530310,"DG","醫學院","96","職能治療學系",89,"B2D","申請入學學士班"
410530322,"DG","醫學院","96","職能治療學系",87,"B2D","申請入學學士班"
410530334,"DG","醫學院","96","職能治療學系",89,"B2D","申請入學學士班"
410530346,"DG","醫學院","96","職能治療學系",77,"B2D","申請入學學士班"
410530358,"DG","醫學院","96","職能治療學系",88,"B2D","申請入學學士班"
410530360,"DG","醫學院","96","職能治療學系",76,"B2D","申請入學學士班"
410530372,"DG","醫學院","96","職能治療學系",85,"B2G","申請入學離島生"
410530384,"DG","醫學院","96","職能治療學系",90,"B3A","分發入學僑生"
410530401,"DG","醫學院","96","職能治療學系",92,"B1D","學士班指考"
410530437,"DG","醫學院","96","職能治療學系",80,"B1D","學士班指考"
410530463,"DG","醫學院","96","職能治療學系",76,"B1D","學士班指考"
410530475,"DG","醫學院","96","職能治療學系",89,"B1D","學士班指考"
410530487,"DG","醫學院","96","職能治療學系",84,"B1D","學士班指考"
410530499,"DG","醫學院","96","職能治療學系",69,"B1D","學士班指考"
410530504,"DG","醫學院","96","職能治療學系",86,"B1D","學士班指考"
410530516,"DG","醫學院","96","職能治療學系",76,"B1D","學士班指考"
410530528,"DG","醫學院","96","職能治療學系",87,"B1D","學士班指考"
410530530,"DG","醫學院","96","職能治療學系",89,"B1D","學士班指考"
410530542,"DG","醫學院","96","職能治療學系",81,"B1D","學士班指考"
410530554,"DG","醫學院","96","職能治療學系",77,"B1D","學士班指考"
410530566,"DG","醫學院","96","職能治療學系",83,"B1D","學士班指考"
410530578,"DG","醫學院","96","職能治療學系",85,"B1D","學士班指考"
410530580,"DG","醫學院","96","職能治療學系",88,"B1D","學士班指考"
410530592,"DG","醫學院","96","職能治療學系",91,"B1D","學士班指考"
410530607,"DG","醫學院","96","職能治療學系",82,"B1D","學士班指考"
410530621,"DG","醫學院","96","職能治療學系",90,"B1D","學士班指考"
410530633,"DG","醫學院","96","職能治療學系",84,"B1D","學士班指考"
410540028,"DG","醫學院","98","呼吸治療學系",92,"B6C","繁星推薦一般考生"
410540030,"DG","醫學院","98","呼吸治療學系",85,"B6C","繁星推薦一般考生"
410540042,"DG","醫學院","98","呼吸治療學系",88,"B6C","繁星推薦一般考生"
410540054,"DG","醫學院","98","呼吸治療學系",81,"B6C","繁星推薦一般考生"
410540066,"DG","醫學院","98","呼吸治療學系",88,"B6C","繁星推薦一般考生"
410540078,"DG","醫學院","98","呼吸治療學系",85,"B6C","繁星推薦一般考生"
410540092,"DG","醫學院","98","呼吸治療學系",88,"B2D","申請入學學士班"
410540107,"DG","醫學院","98","呼吸治療學系",81,"B2D","申請入學學士班"
410540119,"DG","醫學院","98","呼吸治療學系",84,"B2D","申請入學學士班"
410540121,"DG","醫學院","98","呼吸治療學系",83,"B2D","申請入學學士班"
410540133,"DG","醫學院","98","呼吸治療學系",75,"B2D","申請入學學士班"
410540145,"DG","醫學院","98","呼吸治療學系",88,"B2D","申請入學學士班"
410540157,"DG","醫學院","98","呼吸治療學系",86,"B2D","申請入學學士班"
410540169,"DG","醫學院","98","呼吸治療學系",79,"B1D","學士班指考"
410540183,"DG","醫學院","98","呼吸治療學系",85,"B2D","申請入學學士班"
410540195,"DG","醫學院","98","呼吸治療學系",84,"B2D","申請入學學士班"
410540200,"DG","醫學院","98","呼吸治療學系",82,"B2D","申請入學學士班"
410540212,"DG","醫學院","98","呼吸治療學系",80,"B2D","申請入學學士班"
410540224,"DG","醫學院","98","呼吸治療學系",91,"B2D","申請入學學士班"
410540236,"DG","醫學院","98","呼吸治療學系",79,"B2D","申請入學學士班"
410540248,"DG","醫學院","98","呼吸治療學系",87,"B2D","申請入學學士班"
410540250,"DG","醫學院","98","呼吸治療學系",83,"B2D","申請入學學士班"
410540262,"DG","醫學院","98","呼吸治療學系",69,"B2D","申請入學學士班"
410540274,"DG","醫學院","98","呼吸治療學系",86,"B2D","申請入學學士班"
410540286,"DG","醫學院","98","呼吸治療學系",83,"B2D","申請入學學士班"
410540303,"DG","醫學院","98","呼吸治療學系",65,"B3A","分發入學僑生"
410540315,"DG","醫學院","98","呼吸治療學系",77,"B1D","學士班指考"
410540327,"DG","醫學院","98","呼吸治療學系",80,"B1D","學士班指考"
410540339,"DG","醫學院","98","呼吸治療學系",79,"B1D","學士班指考"
410540341,"DG","醫學院","98","呼吸治療學系",84,"B1D","學士班指考"
410540353,"DG","醫學院","98","呼吸治療學系",89,"B1D","學士班指考"
410540377,"DG","醫學院","98","呼吸治療學系",86,"B1D","學士班指考"
410540389,"DG","醫學院","98","呼吸治療學系",81,"B1D","學士班指考"
410540391,"DG","醫學院","98","呼吸治療學系",89,"B1D","學士班指考"
410540406,"DG","醫學院","98","呼吸治療學系",90,"B1D","學士班指考"
410540418,"DG","醫學院","98","呼吸治療學系",80,"B1D","學士班指考"
410540420,"DG","醫學院","98","呼吸治療學系",77,"B1D","學士班指考"
410540432,"DG","醫學院","98","呼吸治療學系",82,"B1D","學士班指考"
410550023,"WG","社會科學院","0L","天主教研修學士學位學程",84,"B2D","申請入學學士班"
410550035,"WG","社會科學院","0L","天主教研修學士學位學程",86,"B2D","申請入學學士班"
410550047,"WG","社會科學院","0L","天主教研修學士學位學程",82,"B2D","申請入學學士班"
410550059,"WG","社會科學院","0L","天主教研修學士學位學程",81,"B2D","申請入學學士班"
410550061,"WG","社會科學院","0L","天主教研修學士學位學程",86,"B2D","申請入學學士班"
410550085,"WG","社會科學院","0L","天主教研修學士學位學程",82,"B1K","學士班一般生"
410550097,"WG","社會科學院","0L","天主教研修學士學位學程",78,"B1K","學士班一般生"
410550102,"WG","社會科學院","0L","天主教研修學士學位學程",81,"B1K","學士班一般生"
410550114,"WG","社會科學院","0L","天主教研修學士學位學程",69,"B1K","學士班一般生"
410560016,"KG","教育學院","0V","教育領導與科技發展學士學位學程",90,"B6C","繁星推薦一般考生"
410560028,"KG","教育學院","0V","教育領導與科技發展學士學位學程",88,"B6C","繁星推薦一般考生"
410560030,"KG","教育學院","0V","教育領導與科技發展學士學位學程",93,"B6C","繁星推薦一般考生"
410560042,"KG","教育學院","0V","教育領導與科技發展學士學位學程",84,"B6C","繁星推薦一般考生"
410560054,"KG","教育學院","0V","教育領導與科技發展學士學位學程",89,"B6C","繁星推薦一般考生"
410560066,"KG","教育學院","0V","教育領導與科技發展學士學位學程",86,"B2D","申請入學學士班"
410560078,"KG","教育學院","0V","教育領導與科技發展學士學位學程",89,"B2D","申請入學學士班"
